date,gender_group,age_group,value
2015-03-01,total,40_49,385.3029735084759
2015-04-01,total,40_49,386.9735291778996
2015-05-01,total,40_49,388.77928453333413
2015-06-01,total,40_49,349.04785444528034
2015-07-01,total,40_49,325.37244725901786
2015-08-01,total,40_49,331.72608865091
2015-09-01,total,40_49,326.53512371187617
2015-10-01,total,40_49,344.20259333713636
2015-11-01,total,40_49,311.966425074758
2015-12-01,total,40_49,281.7833458637925
2016-01-01,total,40_49,317.48827675446296
2016-02-01,total,40_49,308.9141972317374
2016-03-01,total,40_49,400.4001543498432
2016-04-01,total,40_49,321.7946739197127
2016-05-01,total,40_49,346.86523733513985
2016-06-01,total,40_49,307.9425985027911
2016-07-01,total,40_49,305.53347278342017
2016-08-01,total,40_49,307.9435804544055
2016-09-01,total,40_49,287.1533201126441
2016-10-01,total,40_49,313.5121478041634
2016-11-01,total,40_49,260.6236997426243
2016-12-01,total,40_49,274.56995518991124
2017-01-01,total,40_49,321.91966022680924
2017-02-01,total,40_49,279.3250710336885
2017-03-01,total,40_49,313.6173257593452
2017-04-01,total,40_49,346.4863828421098
2017-05-01,total,40_49,313.4613870036148
2017-06-01,total,40_49,332.4791802859778
2017-07-01,total,40_49,314.061894972664
2017-08-01,total,40_49,324.86934990092624
2017-09-01,total,40_49,327.9793157478786
2017-10-01,total,40_49,280.8895229567208
2017-11-01,total,40_49,292.8243471122552
2017-12-01,total,40_49,230.0639211536072
2018-01-01,total,40_49,269.79543899680573
2018-02-01,total,40_49,280.49775647045067
2018-03-01,total,40_49,345.72059950707677
2018-04-01,total,40_49,276.9952561913949
2018-05-01,total,40_49,326.88367484541567
2018-06-01,total,40_49,303.77194492315147
2018-07-01,total,40_49,301.31855942459475
2018-08-01,total,40_49,278.8327316577098
2018-09-01,total,40_49,288.53316510166735
2018-10-01,total,40_49,306.2037168318633
2018-11-01,total,40_49,276.3561134427643
2018-12-01,total,40_49,252.123904318847
2019-01-01,total,40_49,306.0590956229036
2019-02-01,total,40_49,296.18793513237273
2019-03-01,total,40_49,302.7062048362555
2019-04-01,total,40_49,287.00517687936855
2019-05-01,total,40_49,315.3498598096655
2019-06-01,total,40_49,286.192399070774
2019-07-01,total,40_49,283.98644112780573
2019-08-01,total,40_49,262.87119370371653
2019-09-01,total,40_49,283.78617045021707
2019-10-01,total,40_49,265.55993768381586
2019-11-01,total,40_49,285.1844916517343
2019-12-01,total,40_49,260.3665391383979
2020-01-01,total,40_49,311.9517179519157
2020-02-01,total,40_49,244.65684158844778
2020-03-01,total,40_49,328.1699686806626
2020-04-01,total,40_49,225.21748012344
2020-05-01,total,40_49,254.79259379030367
2020-06-01,total,40_49,256.630843078429
2020-07-01,total,40_49,292.5886182789648
2020-08-01,total,40_49,310.93901448745555
2020-09-01,total,40_49,313.4473833594852
2020-10-01,total,40_49,409.9638005372594
2020-11-01,total,40_49,332.7552667355784
2020-12-01,total,40_49,296.24003571417916
2021-01-01,total,40_49,304.6028176218739
2021-02-01,total,40_49,260.6738014019568
2021-03-01,total,40_49,345.18
2021-04-01,total,40_49,282.8842010771993
2021-05-01,total,40_49,260.8620689655172
2021-06-01,total,40_49,279.36330608537696
2009-01-01,total,50_59,574.7797846469344
2009-02-01,total,50_59,526.3782643278828
2009-03-01,total,50_59,625.3471234386319
2009-04-01,total,50_59,616.025701192245
2009-05-01,total,50_59,600.5996485587899
2009-06-01,total,50_59,566.8257755018161
2009-07-01,total,50_59,507.5852929121575
2009-08-01,total,50_59,514.073414562666
2009-09-01,total,50_59,437.64130072941373
2009-10-01,total,50_59,542.6085829454989
2009-11-01,total,50_59,530.5601586096215
2009-12-01,total,50_59,497.4189029668783
2010-01-01,total,50_59,497.01003307839807
2010-02-01,total,50_59,503.8025206850026
2010-03-01,total,50_59,585.4606325319434
2010-04-01,total,50_59,511.05792811038475
2010-05-01,total,50_59,501.07115326801693
2010-06-01,total,50_59,506.4517799459688
2010-07-01,total,50_59,514.6632992902915
2010-08-01,total,50_59,448.4519030340543
2010-09-01,total,50_59,452.6995139713935
2010-10-01,total,50_59,445.6808872373992
2010-11-01,total,50_59,565.9461151268068
2010-12-01,total,50_59,465.9268540445166
2011-01-01,total,50_59,472.0941564017724
2011-02-01,total,50_59,408.0519997231213
2011-03-01,total,50_59,490.64300669104506
2011-04-01,total,50_59,549.9668425957922
2011-05-01,total,50_59,606.8986494907347
2011-06-01,total,50_59,531.5219626500127
2011-07-01,total,50_59,465.10714101515424
2011-08-01,total,50_59,426.34088740807124
2011-09-01,total,50_59,385.6608928890862
2011-10-01,total,50_59,385.9216404152964
2011-11-01,total,50_59,325.799584738444
2011-12-01,total,50_59,360.9671324828063
2012-01-01,total,50_59,394.97866385043244
2012-02-01,total,50_59,387.8207825422018
2012-03-01,total,50_59,447.8749092205061
2012-04-01,total,50_59,408.89663627697803
2012-05-01,total,50_59,388.7219808077667
2012-06-01,total,50_59,376.1258809639427
2012-07-01,total,50_59,418.85803529562463
2012-08-01,total,50_59,375.93059779258
2012-09-01,total,50_59,372.7199549289403
2012-10-01,total,50_59,408.16884961419504
2012-11-01,total,50_59,366.2667500578719
2012-12-01,total,50_59,349.4367856805668
2013-01-01,total,50_59,432.73484288071916
2013-02-01,total,50_59,359.69642367707166
2013-03-01,total,50_59,449.03716124150833
2013-04-01,total,50_59,378.1378297789928
2013-05-01,total,50_59,421.41895069673313
2013-06-01,total,50_59,400.9344458897644
2013-07-01,total,50_59,365.36192464460106
2013-08-01,total,50_59,316.0796225189098
2013-09-01,total,50_59,374.596044261601
2013-10-01,total,50_59,363.3295071291375
2013-11-01,total,50_59,325.494951843883
2013-12-01,total,50_59,318.3646783678215
2014-01-01,total,50_59,340.37920189384283
2014-02-01,total,50_59,321.99373640481747
2014-03-01,total,50_59,377.4938767984835
2014-04-01,total,50_59,385.8341051868047
2014-05-01,total,50_59,364.8975469288385
2014-06-01,total,50_59,323.55735038106997
2014-07-01,total,50_59,337.63601201113505
2014-08-01,total,50_59,371.20797274671924
2014-09-01,total,50_59,342.0724107905271
2014-10-01,total,50_59,387.9982758501018
2014-11-01,total,50_59,329.21188442449375
2014-12-01,total,50_59,313.63408395463955
2015-01-01,total,50_59,360.4807309251364
2015-02-01,total,50_59,307.74822901950284
2015-03-01,total,50_59,384.12567420281096
2015-04-01,total,50_59,334.50088614747403
2015-05-01,total,50_59,372.65232273703174
2015-06-01,total,50_59,288.1110478560841
2015-07-01,total,50_59,359.8051900466488
2015-08-01,total,50_59,310.54129277592375
2015-09-01,total,50_59,296.81536307564045
2015-10-01,total,50_59,349.68164269921533
2015-11-01,total,50_59,326.1875838673418
2015-12-01,total,50_59,305.81253663732804
2016-01-01,total,50_59,329.80584959078703
2016-02-01,total,50_59,311.4801717893534
2016-03-01,total,50_59,354.17490166230283
2016-04-01,total,50_59,302.61914900298194
2016-05-01,total,50_59,331.014669698723
2016-06-01,total,50_59,335.45599067621697
2016-07-01,total,50_59,272.17240065714236
2016-08-01,total,50_59,246.43992746809002
2016-09-01,total,50_59,288.535531026483
2016-10-01,total,50_59,299.7803273618594
2016-11-01,total,50_59,310.87082238953235
2016-12-01,total,50_59,261.8558858634036
2017-01-01,total,50_59,296.0951712101685
2017-02-01,total,50_59,275.1405447009666
2017-03-01,total,50_59,341.5439492219802
2017-04-01,total,50_59,305.46212998030484
2017-05-01,total,50_59,353.5796121264839
2017-06-01,total,50_59,294.63491246246565
2017-07-01,total,50_59,313.3932052128839
2017-08-01,total,50_59,297.95040856719896
2017-09-01,total,50_59,285.7220776847308
2017-10-01,total,50_59,274.4223478794669
2017-11-01,total,50_59,277.7333842279568
2017-12-01,total,50_59,286.9994662923324
2018-01-01,total,50_59,288.9882532601853
2018-02-01,total,50_59,288.7920443029628
2018-03-01,total,50_59,370.87913137681835
2018-04-01,total,50_59,302.8574131706348
2018-05-01,total,50_59,326.66520666317956
2018-06-01,total,50_59,262.76694684414605
2018-07-01,total,50_59,284.40613178453845
2018-08-01,total,50_59,281.6437154558102
2018-09-01,total,50_59,295.86926563521234
2018-10-01,total,50_59,283.8279538695603
2018-11-01,total,50_59,277.99754141413064
2018-12-01,total,50_59,319.54910549431054
2019-01-01,total,50_59,273.9775223778595
2019-02-01,total,50_59,272.19401244334375
2019-03-01,total,50_59,341.5867043431873
2019-04-01,total,50_59,304.5012013191469
2019-05-01,total,50_59,322.6616725029339
2019-06-01,total,50_59,285.53922922345765
2019-07-01,total,50_59,296.4091992712877
2019-08-01,total,50_59,266.26396026178577
2019-09-01,total,50_59,267.9411338691741
2019-10-01,total,50_59,278.05048420531875
2019-11-01,total,50_59,295.62322296550053
2019-12-01,total,50_59,239.49245637880188
2020-01-01,total,50_59,278.3001480629985
2020-02-01,total,50_59,252.66736135619794
2020-03-01,total,50_59,303.74308435303567
2020-04-01,total,50_59,246.46722545376343
2020-05-01,total,50_59,233.36507066261527
2020-06-01,total,50_59,242.33897777260546
2020-07-01,total,50_59,295.4740800976928
2020-08-01,total,50_59,313.8550986593924
2020-09-01,total,50_59,309.29352487920437
2020-10-01,total,50_59,373.3717874041901
2020-11-01,total,50_59,318.41644638052617
2020-12-01,total,50_59,266.69410047767536
2021-01-01,total,50_59,284.49935533147874
2021-02-01,total,50_59,251.63973085429396
2021-03-01,total,50_59,305.055
2021-04-01,total,50_59,269.8258527827648
2021-05-01,total,50_59,281.87568058076226
2021-06-01,total,50_59,296.35967302452315
2009-01-01,total,60_69,490.5166467619791
2009-02-01,total,60_69,480.1401022488354
2009-03-01,total,60_69,567.5327690575074
2009-04-01,total,60_69,541.4797311568736
2009-05-01,total,60_69,560.3013986842672
2009-06-01,total,60_69,516.5414809426286
2009-07-01,total,60_69,518.8161369226086
2009-08-01,total,60_69,432.25640271785153
2009-09-01,total,60_69,477.11709445954443
2009-10-01,total,60_69,512.2237383789677
2009-11-01,total,60_69,438.08506586133933
2009-12-01,total,60_69,465.26274717783247
2010-01-01,total,60_69,450.1533818928499
2010-02-01,total,60_69,458.2031880548363
2010-03-01,total,60_69,582.9157537150725
2010-04-01,total,60_69,456.1945384828616
2010-05-01,total,60_69,554.3563138303502
2010-06-01,total,60_69,503.0376022230638
2010-07-01,total,60_69,529.6003717986105
2010-08-01,total,60_69,493.6088245339625
2010-09-01,total,60_69,472.7216238731596
2010-10-01,total,60_69,449.28754765888164
2010-11-01,total,60_69,533.207788375416
2010-12-01,total,60_69,461.6436950807485
2011-01-01,total,60_69,439.28656349322017
2011-02-01,total,60_69,449.7955953291381
2011-03-01,total,60_69,491.51848181847123
2011-04-01,total,60_69,515.2010683457826
2011-05-01,total,60_69,616.3993658473264
2011-06-01,total,60_69,537.5076834992262
2011-07-01,total,60_69,511.14278463353975
2011-08-01,total,60_69,410.3418620466086
2011-09-01,total,60_69,432.817040715352
2011-10-01,total,60_69,411.82388680163353
2011-11-01,total,60_69,406.0955146538024
2011-12-01,total,60_69,358.46105608538915
2012-01-01,total,60_69,410.009744725804
2012-02-01,total,60_69,406.14072702461567
2012-03-01,total,60_69,421.30259612278746
2012-04-01,total,60_69,406.5712849219163
2012-05-01,total,60_69,445.8421820333145
2012-06-01,total,60_69,437.8262349365372
2012-07-01,total,60_69,445.53557742758414
2012-08-01,total,60_69,396.53991365405994
2012-09-01,total,60_69,425.89334358785186
2012-10-01,total,60_69,448.73674504800414
2012-11-01,total,60_69,379.6330087225427
2012-12-01,total,60_69,380.4114254156262
2013-01-01,total,60_69,436.8566467281635
2013-02-01,total,60_69,365.1877863677938
2013-03-01,total,60_69,434.74797861378966
2013-04-01,total,60_69,439.6306369168728
2013-05-01,total,60_69,414.87913527195474
2013-06-01,total,60_69,407.36472692712886
2013-07-01,total,60_69,365.3454971581549
2013-08-01,total,60_69,386.37098951529987
2013-09-01,total,60_69,404.81433160633185
2013-10-01,total,60_69,383.881847468604
2013-11-01,total,60_69,346.2169913462485
2013-12-01,total,60_69,351.9830984358327
2014-01-01,total,60_69,373.0795717871572
2014-02-01,total,60_69,322.6475543782184
2014-03-01,total,60_69,392.7498608746195
2014-04-01,total,60_69,362.728330919317
2014-05-01,total,60_69,396.34525503975874
2014-06-01,total,60_69,338.0429457912157
2014-07-01,total,60_69,375.5708354645528
2014-08-01,total,60_69,379.060099003701
2014-09-01,total,60_69,344.7515729782286
2014-10-01,total,60_69,382.9841232127303
2014-11-01,total,60_69,376.7977200856082
2014-12-01,total,60_69,295.05722161536653
2015-01-01,total,60_69,335.85906384247204
2015-02-01,total,60_69,280.6872512174577
2015-03-01,total,60_69,373.44239145798963
2015-04-01,total,60_69,336.5404456444565
2015-05-01,total,60_69,399.4097031792052
2015-06-01,total,60_69,343.7442498292972
2015-07-01,total,60_69,355.46529681073196
2015-08-01,total,60_69,282.39891770667333
2015-09-01,total,60_69,329.9680917627571
2015-10-01,total,60_69,307.77657021866946
2015-11-01,total,60_69,302.4791397151557
2015-12-01,total,60_69,342.0209908855958
2016-01-01,total,60_69,295.29005290813046
2016-02-01,total,60_69,297.49980694651686
2016-03-01,total,60_69,359.5880967878544
2016-04-01,total,60_69,294.12937400440285
2016-05-01,total,60_69,373.3048555033385
2016-06-01,total,60_69,285.6990573114461
2016-07-01,total,60_69,328.82729478195307
2016-08-01,total,60_69,274.9298583943876
2016-09-01,total,60_69,278.9894113228983
2016-10-01,total,60_69,288.0340846186764
2016-11-01,total,60_69,285.06621878682506
2016-12-01,total,60_69,277.31494684743706
2017-01-01,total,60_69,280.5076415411079
2017-02-01,total,60_69,269.77752721425685
2017-03-01,total,60_69,323.6691855314224
2017-04-01,total,60_69,314.0352348937766
2017-05-01,total,60_69,347.591816444852
2017-06-01,total,60_69,283.65492394626557
2017-07-01,total,60_69,273.8458594027547
2017-08-01,total,60_69,264.02848181721856
2017-09-01,total,60_69,298.7836561643424
2017-10-01,total,60_69,239.45142710807417
2017-11-01,total,60_69,228.75165688434151
2017-12-01,total,60_69,223.69280278144205
2018-01-01,total,60_69,257.1532480879548
2018-02-01,total,60_69,212.18798441352214
2018-03-01,total,60_69,302.70618364552485
2018-04-01,total,60_69,279.6925429497914
2018-05-01,total,60_69,276.03340468613396
2018-06-01,total,60_69,264.98272594880456
2018-07-01,total,60_69,277.7263178680033
2018-08-01,total,60_69,241.05003496463644
2018-09-01,total,60_69,249.46929440559964
2018-10-01,total,60_69,260.71218037135725
2018-11-01,total,60_69,221.0848857256318
2018-12-01,total,60_69,243.88536024975113
2019-01-01,total,60_69,261.1140635571581
2019-02-01,total,60_69,237.89044086018282
2019-03-01,total,60_69,298.2732325763545
2019-04-01,total,60_69,257.170598793755
2019-05-01,total,60_69,274.4337004414724
2019-06-01,total,60_69,230.89564293234568
2019-07-01,total,60_69,276.48187394067463
2019-08-01,total,60_69,215.6794148065202
2019-09-01,total,60_69,226.5954110436469
2019-10-01,total,60_69,220.49312808150222
2019-11-01,total,60_69,213.64604614378428
2019-12-01,total,60_69,197.01127899510348
2020-01-01,total,60_69,249.1073124366485
2020-02-01,total,60_69,204.35689650694925
2020-03-01,total,60_69,260.4405684065071
2020-04-01,total,60_69,231.53366891888697
2020-05-01,total,60_69,209.37157501588177
2020-06-01,total,60_69,215.3163915331158
2020-07-01,total,60_69,245.14672333883183
2020-08-01,total,60_69,224.08335362622603
2020-09-01,total,60_69,233.51789508690266
2020-10-01,total,60_69,277.4064473593287
2020-11-01,total,60_69,232.5344715077427
2020-12-01,total,60_69,219.35588562642596
2021-01-01,total,60_69,193.3523428795661
2021-02-01,total,60_69,213.54672939236045
2021-03-01,total,60_69,265.865
2021-04-01,total,60_69,216.63734290843806
2021-05-01,total,60_69,211.65335753176043
2021-06-01,total,60_69,192.22888283378745
2009-01-01,total,70_79,279.78155311156837
2009-02-01,total,70_79,257.1552090634094
2009-03-01,total,70_79,308.94572190048046
2009-04-01,total,70_79,334.3449645685801
2009-05-01,total,70_79,341.28654170036367
2009-06-01,total,70_79,355.9441311812103
2009-07-01,total,70_79,358.04715499138075
2009-08-01,total,70_79,298.03400519477907
2009-09-01,total,70_79,288.16757821846346
2009-10-01,total,70_79,347.88486493049766
2009-11-01,total,70_79,282.2601659223468
2009-12-01,total,70_79,243.05565273722908
2010-01-01,total,70_79,244.53151852227896
2010-02-01,total,70_79,265.3161640096354
2010-03-01,total,70_79,290.11235911595867
2010-04-01,total,70_79,305.26205634089655
2010-05-01,total,70_79,324.0141251047132
2010-06-01,total,70_79,351.21155032141064
2010-07-01,total,70_79,353.5400621814233
2010-08-01,total,70_79,325.51440125083025
2010-09-01,total,70_79,289.124502255803
2010-10-01,total,70_79,308.98890984153746
2010-11-01,total,70_79,364.0673462333173
2010-12-01,total,70_79,272.55858060567584
2011-01-01,total,70_79,272.3143234587572
2011-02-01,total,70_79,244.7726704837574
2011-03-01,total,70_79,261.27265583844553
2011-04-01,total,70_79,349.41828158827025
2011-05-01,total,70_79,401.3876491268083
2011-06-01,total,70_79,384.70291337849824
2011-07-01,total,70_79,367.4106011428827
2011-08-01,total,70_79,320.5246684561002
2011-09-01,total,70_79,323.4349004821167
2011-10-01,total,70_79,273.2241372113515
2011-11-01,total,70_79,283.2633012415161
2011-12-01,total,70_79,223.61157506845484
2012-01-01,total,70_79,261.54967404012564
2012-02-01,total,70_79,234.4620634507104
2012-03-01,total,70_79,304.130200798756
2012-04-01,total,70_79,329.5365488902517
2012-05-01,total,70_79,351.4159315791782
2012-06-01,total,70_79,315.91125270445315
2012-07-01,total,70_79,345.40022339073823
2012-08-01,total,70_79,296.6637372772944
2012-09-01,total,70_79,374.59739412496697
2012-10-01,total,70_79,324.7644811049865
2012-11-01,total,70_79,306.5875141624305
2012-12-01,total,70_79,235.19519237376835
2013-01-01,total,70_79,298.17305195524546
2013-02-01,total,70_79,317.97961607621494
2013-03-01,total,70_79,335.03380700241433
2013-04-01,total,70_79,305.30937114494674
2013-05-01,total,70_79,394.78803821338727
2013-06-01,total,70_79,335.77741414210516
2013-07-01,total,70_79,336.9414562845948
2013-08-01,total,70_79,300.46487157442607
2013-09-01,total,70_79,342.89546830338594
2013-10-01,total,70_79,285.4234087126918
2013-11-01,total,70_79,277.15489828315145
2013-12-01,total,70_79,271.2643403269326
2014-01-01,total,70_79,251.70132972886685
2014-02-01,total,70_79,236.6869083806655
2014-03-01,total,70_79,276.3500619179665
2014-04-01,total,70_79,328.81195123168493
2014-05-01,total,70_79,294.5584194777314
2014-06-01,total,70_79,277.18125646991155
2014-07-01,total,70_79,277.36776497866185
2014-08-01,total,70_79,333.28079761385084
2014-09-01,total,70_79,376.2069626547408
2014-10-01,total,70_79,309.88705786582767
2014-11-01,total,70_79,303.7519636423652
2014-12-01,total,70_79,253.64456385776043
2015-01-01,total,70_79,277.66324335785396
2015-02-01,total,70_79,246.67498258504094
2015-03-01,total,70_79,339.457924233531
2015-04-01,total,70_79,299.2346144576783
2015-05-01,total,70_79,317.5165576084058
2015-06-01,total,70_79,287.2985591588072
2015-07-01,total,70_79,311.4925290219035
2015-08-01,total,70_79,294.48143483249294
2015-09-01,total,70_79,271.48703818323514
2015-10-01,total,70_79,315.1439777216616
2015-11-01,total,70_79,254.3051865670706
2015-12-01,total,70_79,249.93336906768508
2016-01-01,total,70_79,250.5295499623012
2016-02-01,total,70_79,226.97775340599202
2016-03-01,total,70_79,285.97193333803375
2016-04-01,total,70_79,243.9931505794123
2016-05-01,total,70_79,291.04310452339746
2016-06-01,total,70_79,271.9212835267843
2016-07-01,total,70_79,252.48111579691857
2016-08-01,total,70_79,239.07307779438887
2016-09-01,total,70_79,248.30345492587077
2016-10-01,total,70_79,250.86406259186006
2016-11-01,total,70_79,235.04610083320912
2016-12-01,total,70_79,196.72317018067184
2017-01-01,total,70_79,264.16353277213676
2017-02-01,total,70_79,204.93044033980485
2017-03-01,total,70_79,257.3127790199075
2017-04-01,total,70_79,267.00196572060133
2017-05-01,total,70_79,302.7852124937955
2017-06-01,total,70_79,268.2885964033403
2017-07-01,total,70_79,256.51172612176435
2017-08-01,total,70_79,256.5871199403332
2017-09-01,total,70_79,223.5943402693588
2017-10-01,total,70_79,227.42183330898442
2017-11-01,total,70_79,242.42075026451778
2017-12-01,total,70_79,162.25701575400623
2018-01-01,total,70_79,221.34059896177496
2018-02-01,total,70_79,229.76898900451488
2018-03-01,total,70_79,272.4819343381198
2018-04-01,total,70_79,282.0740605808853
2018-05-01,total,70_79,256.98499054318256
2018-06-01,total,70_79,243.90293585841462
2018-07-01,total,70_79,240.32949799177862
2018-08-01,total,70_79,241.99434251911248
2018-09-01,total,70_79,262.0786473062617
2018-10-01,total,70_79,250.51612980307846
2018-11-01,total,70_79,286.7929905351263
2018-12-01,total,70_79,216.8452919350411
2019-01-01,total,70_79,210.88563650092948
2019-02-01,total,70_79,220.09321359909535
2019-03-01,total,70_79,263.5569337825009
2019-04-01,total,70_79,274.5015669725018
2019-05-01,total,70_79,286.673181386095
2019-06-01,total,70_79,216.17203213189006
2019-07-01,total,70_79,263.422992253488
2019-08-01,total,70_79,238.43280912876466
2019-09-01,total,70_79,264.32922861733186
2019-10-01,total,70_79,240.1605371728602
2019-11-01,total,70_79,249.52593253430365
2019-12-01,total,70_79,196.6421666105402
2020-01-01,total,70_79,251.1728309458312
2020-02-01,total,70_79,214.66695702839314
2020-03-01,total,70_79,237.40692714101772
2020-04-01,total,70_79,239.74252939092003
2020-05-01,total,70_79,251.03657349850153
2020-06-01,total,70_79,267.0666918127889
2020-07-01,total,70_79,280.67117358023063
2020-08-01,total,70_79,268.6692024239314
2020-09-01,total,70_79,249.88754804040303
2020-10-01,total,70_79,305.8744197904444
2020-11-01,total,70_79,263.06099476805286
2020-12-01,total,70_79,204.29227873407356
2021-01-01,total,70_79,211.42283948454548
2021-02-01,total,70_79,210.53995576714024
2021-03-01,total,70_79,248.78
2021-04-01,total,70_79,245.64183123877916
2021-05-01,total,70_79,268.7032667876588
2021-06-01,total,70_79,238.26339691189827
2009-01-01,total,80_99,186.61086799421176
2009-02-01,total,80_99,148.14839149955577
2009-03-01,total,80_99,197.65410700758963
2009-04-01,total,80_99,225.3695816325201
2009-05-01,total,80_99,211.2043359554785
2009-06-01,total,80_99,236.79585185103934
2009-07-01,total,80_99,211.57047763414602
2009-08-01,total,80_99,225.26820137969852
2009-09-01,total,80_99,217.34082915011587
2009-10-01,total,80_99,214.12777593760413
2009-11-01,total,80_99,186.67277072411088
2009-12-01,total,80_99,158.52172219330978
2010-01-01,total,80_99,149.1800217016498
2010-02-01,total,80_99,162.07593349967755
2010-03-01,total,80_99,179.51273625001477
2010-04-01,total,80_99,190.60637726763414
2010-05-01,total,80_99,223.19002786505956
2010-06-01,total,80_99,232.44360950201713
2010-07-01,total,80_99,249.94750793300707
2010-08-01,total,80_99,220.7515159707127
2010-09-01,total,80_99,234.90452569232977
2010-10-01,total,80_99,194.0178022781287
2010-11-01,total,80_99,191.6979048254456
2010-12-01,total,80_99,185.26143516984823
2011-01-01,total,80_99,155.46373598894695
2011-02-01,total,80_99,158.70461258720275
2011-03-01,total,80_99,175.06404795596765
2011-04-01,total,80_99,199.6368078205384
2011-05-01,total,80_99,258.50285844901083
2011-06-01,total,80_99,214.52440020483925
2011-07-01,total,80_99,251.9768854446713
2011-08-01,total,80_99,224.69089182822827
2011-09-01,total,80_99,215.69492722120418
2011-10-01,total,80_99,233.07257176873247
2011-11-01,total,80_99,197.04849105090364
2011-12-01,total,80_99,156.44065498292983
2012-01-01,total,80_99,162.8787472212224
2012-02-01,total,80_99,151.62067539253073
2012-03-01,total,80_99,201.4480876104193
2012-04-01,total,80_99,182.9264106797544
2012-05-01,total,80_99,233.4552541265431
2012-06-01,total,80_99,218.0547359463391
2012-07-01,total,80_99,210.4874118825553
2012-08-01,total,80_99,217.8763718623362
2012-09-01,total,80_99,224.70528234607818
2012-10-01,total,80_99,247.5860942473691
2012-11-01,total,80_99,199.896349212022
2012-12-01,total,80_99,171.82851308665232
2013-01-01,total,80_99,183.17423853781344
2013-02-01,total,80_99,181.45335652906044
2013-03-01,total,80_99,192.32331188019901
2013-04-01,total,80_99,210.99331675679412
2013-05-01,total,80_99,246.80448133567975
2013-06-01,total,80_99,258.4321483003694
2013-07-01,total,80_99,257.23192582946126
2013-08-01,total,80_99,219.4636312532373
2013-09-01,total,80_99,205.59903277385723
2013-10-01,total,80_99,228.65851380476266
2013-11-01,total,80_99,203.96760782056478
2013-12-01,total,80_99,154.92072651649661
2014-01-01,total,80_99,171.9852833032331
2014-02-01,total,80_99,164.46825085333106
2014-03-01,total,80_99,210.47668096529256
2014-04-01,total,80_99,202.26462426575603
2014-05-01,total,80_99,216.9450106194024
2014-06-01,total,80_99,207.27954530489916
2014-07-01,total,80_99,198.18204169942683
2014-08-01,total,80_99,225.0287890602448
2014-09-01,total,80_99,252.57037243117327
2014-10-01,total,80_99,206.3056301205287
2014-11-01,total,80_99,219.8240846008866
2014-12-01,total,80_99,189.25674787758823
2015-01-01,total,80_99,181.74857458638917
2015-02-01,total,80_99,165.52602563132746
2015-03-01,total,80_99,208.07617116274758
2015-04-01,total,80_99,192.4345482623122
2015-05-01,total,80_99,230.9757889038238
2015-06-01,total,80_99,238.56976684908733
2015-07-01,total,80_99,228.44216475385838
2015-08-01,total,80_99,202.0734281969176
2015-09-01,total,80_99,222.85286509648017
2015-10-01,total,80_99,197.7243336770361
2015-11-01,total,80_99,205.0703216826402
2015-12-01,total,80_99,194.53249123221758
2016-01-01,total,80_99,150.55343166761295
2016-02-01,total,80_99,159.43591444436075
2016-03-01,total,80_99,199.32235502034482
2016-04-01,total,80_99,202.90968879251204
2016-05-01,total,80_99,211.55523526609497
2016-06-01,total,80_99,183.6504524462827
2016-07-01,total,80_99,225.6293932240211
2016-08-01,total,80_99,180.65443049071453
2016-09-01,total,80_99,195.55932227993554
2016-10-01,total,80_99,205.50566192350237
2016-11-01,total,80_99,191.12884237580633
2016-12-01,total,80_99,163.22180086366103
2017-01-01,total,80_99,156.2563769984474
2017-02-01,total,80_99,174.3661599178681
2017-03-01,total,80_99,191.65179212204393
2017-04-01,total,80_99,196.9784972607739
2017-05-01,total,80_99,205.9859300210028
2017-06-01,total,80_99,230.78511090627632
2017-07-01,total,80_99,217.08709667018022
2017-08-01,total,80_99,223.4056196536834
2017-09-01,total,80_99,201.23212858006426
2017-10-01,total,80_99,158.67220937053455
2017-11-01,total,80_99,163.34547860502732
2017-12-01,total,80_99,141.62053673657843
2018-01-01,total,80_99,163.90352839530843
2018-02-01,total,80_99,163.7326005923963
2018-03-01,total,80_99,210.76870647602212
2018-04-01,total,80_99,194.6295869915949
2018-05-01,total,80_99,204.9545201248414
2018-06-01,total,80_99,219.5606217229572
2018-07-01,total,80_99,170.57450436130316
2018-08-01,total,80_99,211.31731332201394
2018-09-01,total,80_99,198.09396730561758
2018-10-01,total,80_99,200.70883952912388
2018-11-01,total,80_99,162.7226797935454
2018-12-01,total,80_99,194.1160619324629
2019-01-01,total,80_99,155.71749256708898
2019-02-01,total,80_99,159.7746003964939
2019-03-01,total,80_99,181.64886410009365
2019-04-01,total,80_99,196.961423877167
2019-05-01,total,80_99,174.86466012799363
2019-06-01,total,80_99,201.06545591902727
2019-07-01,total,80_99,193.9225840900088
2019-08-01,total,80_99,191.10970359496244
2019-09-01,total,80_99,194.84210285500106
2019-10-01,total,80_99,172.8077953494829
2019-11-01,total,80_99,168.96472121746248
2019-12-01,total,80_99,147.5748187107911
2020-01-01,total,80_99,174.61852584038408
2020-02-01,total,80_99,144.3301585537769
2020-03-01,total,80_99,172.16311224171702
2020-04-01,total,80_99,165.36171169716388
2020-05-01,total,80_99,184.58062992727264
2020-06-01,total,80_99,184.47284708265087
2020-07-01,total,80_99,223.3457897216456
2020-08-01,total,80_99,224.48004254839728
2020-09-01,total,80_99,227.84096897209537
2020-10-01,total,80_99,226.34602258662952
